"rho","n","EstimandScenario","j","Method","estimate","se","pvalue","converged","true_B"
"0.6",24,"Small",13,"CITS_0.4_constant",0.138577775874512,0.117751926656393,0.239250564335248,TRUE,-0.0408
"0.6",24,"Small",13,"CITS_spill_3pct",0.0692504901681741,0.0957377246405821,0.469473818138422,TRUE,-0.0408
"0.6",24,"Small",14,"Trd",-0.172966541991674,0.282309513944282,0.540085257707514,TRUE,-0.0408
"0.6",24,"Small",14,"CITS",-0.0316340729369439,0.118731158075321,0.789904622627142,TRUE,-0.0408
"0.6",24,"Small",14,"CITS_0.4_constant",-0.12587987390527,0.120841131398542,0.297552065762636,TRUE,-0.0408
"0.6",24,"Small",14,"CITS_spill_3pct",0.0893794959951958,0.116496173317629,0.442944080313741,TRUE,-0.0408
"0.6",24,"Small",15,"Trd",-0.712553034817327,0.299277374148561,0.017269845837071,TRUE,-0.0408
"0.6",24,"Small",15,"CITS",0.00230186689481149,0.114544187271924,0.983966882221063,TRUE,-0.0408
"0.6",24,"Small",15,"CITS_0.4_constant",-0.236803994980128,0.107000824763969,0.0268904495497758,TRUE,-0.0408
"0.6",24,"Small",15,"CITS_spill_3pct",0.028270940916592,0.0753845563895353,0.707643376925015,TRUE,-0.0408
"0.6",24,"Small",16,"Trd",-0.127400764263879,0.212151205971116,0.548160608849179,TRUE,-0.0408
"0.6",24,"Small",16,"CITS",0.103830975336058,0.109425845688049,0.342686394279811,TRUE,-0.0408
"0.6",24,"Small",16,"CITS_0.4_constant",0.0121088339241855,0.107246163585706,0.910104350700727,TRUE,-0.0408
"0.6",24,"Small",16,"CITS_spill_3pct",0.259838495049407,0.0931646609966995,0.00528671128330143,TRUE,-0.0408
"0.6",24,"Small",17,"Trd",-0.747629828638331,0.23935980317726,0.00178740549192784,TRUE,-0.0408
"0.6",24,"Small",17,"CITS",0.17308170453493,0.103446773451305,0.0942982737054027,TRUE,-0.0408
"0.6",24,"Small",17,"CITS_0.4_constant",0.213138841154424,0.132120510076576,0.106697719419783,TRUE,-0.0408
"0.6",24,"Small",17,"CITS_spill_3pct",0.291151124874036,0.102963407616957,0.00468815901819482,TRUE,-0.0408
"0.6",24,"Small",18,"Trd",-0.0985216666358706,0.254816794759971,0.699024771652432,TRUE,-0.0408
"0.6",24,"Small",18,"CITS",0.0832040933334849,0.113921502102194,0.465168096269364,TRUE,-0.0408
"0.6",24,"Small",18,"CITS_0.4_constant",0.0555905511259119,0.0902638584551072,0.537982161106684,TRUE,-0.0408
"0.6",24,"Small",18,"CITS_spill_3pct",0.114429031646322,0.119082015184159,0.336589262234164,TRUE,-0.0408
"0.6",24,"Small",19,"Trd",-0.064893773223705,0.166137630958118,0.696091080872766,TRUE,-0.0408
"0.6",24,"Small",19,"CITS",-0.0177723765365431,0.0971729429389639,0.854880962196603,TRUE,-0.0408
"0.6",24,"Small",19,"CITS_0.4_constant",-0.0257973513403774,0.0585518950482808,0.659510191131414,TRUE,-0.0408
"0.6",24,"Small",19,"CITS_spill_3pct",0.125543091271414,0.102063746389889,0.218679922680124,TRUE,-0.0408
"0.6",24,"Small",20,"Trd",0.0915421296675326,0.230780194806092,0.691615460101636,TRUE,-0.0408
"0.6",24,"Small",20,"CITS",0.0405999082667501,0.110719347603764,0.713848712231848,TRUE,-0.0408
"0.6",24,"Small",20,"CITS_0.4_constant",0.189180587432151,0.0925403640687672,0.0409235766031284,TRUE,-0.0408
"0.6",24,"Small",20,"CITS_spill_3pct",0.204272156041021,0.113713647378531,0.0724351728147372,TRUE,-0.0408
"0.6",24,"Moderate",1,"Trd",-0.530575565636915,0.294254291265543,0.071369494618436,TRUE,-0.3567
"0.6",24,"Moderate",1,"CITS",-0.4730993747615,0.10651787259573,8.93329972796421e-06,TRUE,-0.3567
"0.6",24,"Moderate",1,"CITS_0.4_constant",-0.445620820751354,0.104512781078563,2.0098602619015e-05,TRUE,-0.3567
"0.6",24,"Moderate",1,"CITS_spill_3pct",-0.362355643211121,0.103606014344004,0.000469749350469366,TRUE,-0.3567
"0.6",24,"Moderate",2,"Trd",-0.696248759425946,0.231862034453952,0.00267457215588337,TRUE,-0.3567
"0.6",24,"Moderate",2,"CITS",-0.393961391975545,0.0892599981566166,1.01647492479215e-05,TRUE,-0.3567
"0.6",24,"Moderate",2,"CITS_0.4_constant",-0.38712012537689,0.103855972860762,0.000193410819551248,TRUE,-0.3567
"0.6",24,"Moderate",2,"CITS_spill_3pct",-0.317256621007021,0.0828059009180214,0.000127453120051298,TRUE,-0.3567
"0.6",24,"Moderate",3,"Trd",-0.085332405700601,0.329298070760977,0.79553166620993,TRUE,-0.3567
"0.6",24,"Moderate",3,"CITS",-0.386947806686317,0.120988501063934,0.00138278891716293,TRUE,-0.3567
"0.6",24,"Moderate",3,"CITS_0.4_constant",-0.284756938979831,0.137953906668946,0.0390039207566349,TRUE,-0.3567
"0.6",24,"Moderate",3,"CITS_spill_3pct",-0.260361496211382,0.115400848043761,0.0240613076307122,TRUE,-0.3567
"0.6",24,"Moderate",4,"Trd",-0.542334877261068,0.20258291239425,0.00742622888330978,TRUE,-0.3567
"0.6",24,"Moderate",4,"CITS",-0.673348588425594,0.117158469147342,9.06627443518500e-09,TRUE,-0.3567
"0.6",24,"Moderate",4,"CITS_0.4_constant",-0.625982536507393,0.104940174179729,2.44428574099155e-09,TRUE,-0.3567
"0.6",24,"Moderate",4,"CITS_spill_3pct",-0.601218175257851,0.116625788882087,2.5348898911647e-07,TRUE,-0.3567
"0.6",24,"Moderate",5,"Trd",-0.104128893155283,0.305754053095982,0.733431662826785,TRUE,-0.3567
"0.6",24,"Moderate",5,"CITS",-0.372971167187211,0.148887306986327,0.0122431715382477,TRUE,-0.3567
"0.6",24,"Moderate",5,"CITS_0.4_constant",-0.365925033805284,0.138310130704356,0.00815257019161694,TRUE,-0.3567
"0.6",24,"Moderate",5,"CITS_spill_3pct",-0.336330214880841,0.117800746406716,0.00430263806832406,TRUE,-0.3567
"0.6",24,"Moderate",6,"Trd",-0.388887036673942,0.313066160174677,0.214167195147848,TRUE,-0.3567
"0.6",24,"Moderate",6,"CITS",-0.413895984877621,0.115995969804432,0.000359451965629288,TRUE,-0.3567
"0.6",24,"Moderate",6,"CITS_0.4_constant",-0.291946927336233,0.111657464891491,0.00893148640239714,TRUE,-0.3567
"0.6",24,"Moderate",6,"CITS_spill_3pct",-0.300580180426196,0.111167566175342,0.00685416737363139,TRUE,-0.3567
"0.6",24,"Moderate",7,"Trd",-1.03754170911093,0.172087978627269,1.64839231840987e-09,TRUE,-0.3567
"0.6",24,"Moderate",7,"CITS",-0.35741274380436,0.0872309927073587,4.17972262805644e-05,TRUE,-0.3567
"0.6",24,"Moderate",7,"CITS_0.4_constant",-0.303080733567824,0.112463027727224,0.0070402017852232,TRUE,-0.3567
"0.6",24,"Moderate",7,"CITS_spill_3pct",-0.261287604836888,0.0827909664602478,0.00159953399832535,TRUE,-0.3567
"0.6",24,"Moderate",8,"Trd",0.150568872434247,0.342814666878318,0.660506753672724,TRUE,-0.3567
"0.6",24,"Moderate",8,"CITS",-0.298165329597596,0.13381042211793,0.0258627246422049,TRUE,-0.3567
"0.6",24,"Moderate",8,"CITS_0.4_constant",-0.308351264658423,0.10545133596712,0.00345443085659874,TRUE,-0.3567
"0.6",24,"Moderate",8,"CITS_spill_3pct",-0.147144830222475,0.149427796144466,0.324760669744208,TRUE,-0.3567
"0.6",24,"Moderate",9,"Trd",0.0895251273635119,0.217278435761967,0.680317793887067,TRUE,-0.3567
"0.6",24,"Moderate",9,"CITS",-0.0922620391398178,0.137247684428998,0.50143715423119,TRUE,-0.3567
"0.6",24,"Moderate",9,"CITS_0.4_constant",-0.269718312073832,0.12643778780797,0.0329075299203717,TRUE,-0.3567
"0.6",24,"Moderate",9,"CITS_spill_3pct",0.0307504829578968,0.12064845077578,0.798818307401686,TRUE,-0.3567
"0.6",24,"Moderate",10,"Trd",-0.796652422054258,0.274214922059732,0.00367004682725719,TRUE,-0.3567
"0.6",24,"Moderate",10,"CITS",-0.294584525438909,0.091794177843692,0.00133111678733174,TRUE,-0.3567
"0.6",24,"Moderate",10,"CITS_0.4_constant",-0.406414394379077,0.100229931395752,5.01727859433808e-05,TRUE,-0.3567
"0.6",24,"Moderate",10,"CITS_spill_3pct",-0.223128567536581,0.0817000738169736,0.00631291858919653,TRUE,-0.3567
"0.6",24,"Moderate",11,"Trd",-1.22549598672434,0.164134280609496,8.24040846630746e-14,TRUE,-0.3567
"0.6",24,"Moderate",11,"CITS",-0.207289896096203,0.0469440761023094,1.00694158654783e-05,TRUE,-0.3567
"0.6",24,"Moderate",11,"CITS_0.4_constant",-0.284414822035205,0.0753157012980109,0.000159174078738634,TRUE,-0.3567
"0.6",24,"Moderate",11,"CITS_spill_3pct",-0.0666162042752823,0.0537803173440469,0.215466778312764,TRUE,-0.3567
"0.6",24,"Moderate",12,"Trd",-0.716981528815346,0.295876401054759,0.015382474169871,TRUE,-0.3567
"0.6",24,"Moderate",12,"CITS",-0.622701846971396,0.109757752841086,1.39974358172666e-08,TRUE,-0.3567
"0.6",24,"Moderate",12,"CITS_0.4_constant",-0.59420125330684,0.121997975957975,1.11269514488862e-06,TRUE,-0.3567
"0.6",24,"Moderate",12,"CITS_spill_3pct",-0.532112900790082,0.129084875297949,3.7528091104517e-05,TRUE,-0.3567
"0.6",24,"Moderate",13,"Trd",-0.383092053280312,0.210744769969895,0.0690945539839907,TRUE,-0.3567
"0.6",24,"Moderate",13,"CITS",-0.498585109014107,0.0730758872577317,8.92578617373193e-12,TRUE,-0.3567
"0.6",24,"Moderate",13,"CITS_0.4_constant",-0.479218489381931,0.0937194084311267,3.16524565530175e-07,TRUE,-0.3567
"0.6",24,"Moderate",13,"CITS_spill_3pct",-0.394334885373513,0.0605463758582247,7.36941781218062e-11,TRUE,-0.3567
"0.6",24,"Moderate",14,"Trd",-1.02459947449064,0.285636809951947,0.000334413482862064,TRUE,-0.3567
"0.6",24,"Moderate",14,"CITS",-0.289761993400331,0.0615828307412548,2.53567579613051e-06,TRUE,-0.3567
"0.6",24,"Moderate",14,"CITS_0.4_constant",-0.426858856089817,0.0627065059469308,9.94820459578398e-12,TRUE,-0.3567
"0.6",24,"Moderate",14,"CITS_spill_3pct",-0.103614963100448,0.0578416671620463,0.0732363358369543,TRUE,-0.3567
"0.6",24,"Moderate",15,"Trd",-0.967839014464398,0.415530017183599,0.0198501935097747,TRUE,-0.3567
"0.6",24,"Moderate",15,"CITS",-0.453953936822641,0.116277417610211,9.45925765342347e-05,TRUE,-0.3567
"0.6",24,"Moderate",15,"CITS_0.4_constant",-0.446551286235393,0.142534118279958,0.00173062972260955,TRUE,-0.3567
"0.6",24,"Moderate",15,"CITS_spill_3pct",-0.296445791220269,0.10801458817374,0.00606035750186353,TRUE,-0.3567
"0.6",24,"Moderate",16,"Trd",-0.315641320712142,0.164278176106754,0.0546834203046575,TRUE,-0.3567
"0.6",24,"Moderate",16,"CITS",-0.405202181370122,0.118341179790972,0.000617028185453196,TRUE,-0.3567
"0.6",24,"Moderate",16,"CITS_0.4_constant",-0.561507156131207,0.129469734600143,1.44456266833751e-05,TRUE,-0.3567
"0.6",24,"Moderate",16,"CITS_spill_3pct",-0.241485403703335,0.118071257736511,0.0408300806425653,TRUE,-0.3567
"0.6",24,"Moderate",17,"Trd",-0.611924977795627,0.14286544339812,1.84202923207505e-05,TRUE,-0.3567
"0.6",24,"Moderate",17,"CITS",-0.602499737408277,0.0889682878979766,1.26950079129521e-11,TRUE,-0.3567
"0.6",24,"Moderate",17,"CITS_0.4_constant",-0.507858381347608,0.103854914668516,1.00797271568675e-06,TRUE,-0.3567
"0.6",24,"Moderate",17,"CITS_spill_3pct",-0.44765623350915,0.103723110856875,1.58970172265337e-05,TRUE,-0.3567
"0.6",24,"Moderate",18,"Trd",-0.748900503326146,0.476334109659684,0.115900273890475,TRUE,-0.3567
"0.6",24,"Moderate",18,"CITS",-0.601837396057693,0.275129103408365,0.0287080357941928,TRUE,-0.3567
"0.6",24,"Moderate",18,"CITS_0.4_constant",-0.488147859017597,0.242563276953777,0.0441719178039903,TRUE,-0.3567
"0.6",24,"Moderate",18,"CITS_spill_3pct",-0.489856857492118,0.291719550723051,0.0931121450632858,TRUE,-0.3567
"0.6",24,"Moderate",19,"Trd",-0.523337509691099,0.17497208680931,0.00278086321023635,TRUE,-0.3567
"0.6",24,"Moderate",19,"CITS",-0.155702089064907,0.128574539597747,0.225900407692477,TRUE,-0.3567
"0.6",24,"Moderate",19,"CITS_0.4_constant",-0.247649966790687,0.0996456862661916,0.0129440318476856,TRUE,-0.3567
"0.6",24,"Moderate",19,"CITS_spill_3pct",-0.0523017482640517,0.115135982069561,0.649641220865515,TRUE,-0.3567
"0.6",24,"Moderate",20,"Trd",-0.350521327382539,0.367392623795889,0.340044012956728,TRUE,-0.3567
"0.6",24,"Moderate",20,"CITS",-0.684903364373935,0.192960564545946,0.000386040654607695,TRUE,-0.3567
"0.6",24,"Moderate",20,"CITS_0.4_constant",-0.483370334039137,0.133156624893146,0.000283324049221364,TRUE,-0.3567
"0.6",24,"Moderate",20,"CITS_spill_3pct",-0.672682882313145,0.207266412082041,0.00117245077285222,TRUE,-0.3567
"0.6",24,"Large",1,"Trd",-0.815169745981853,0.354051461116978,0.0213123605129157,TRUE,-0.5108
"0.6",24,"Large",1,"CITS",-0.496844852146703,0.0794891440654645,4.09208067428284e-10,TRUE,-0.5108
"0.6",24,"Large",1,"CITS_0.4_constant",-0.622757844827669,0.0770424989079954,6.30358652401215e-16,TRUE,-0.5108
"0.6",24,"Large",1,"CITS_spill_3pct",-0.444311713253191,0.0799182663996793,2.70430092799673e-08,TRUE,-0.5108
"0.6",24,"Large",2,"Trd",-0.193071602908357,0.258684566659627,0.455450466472263,TRUE,-0.5108
"0.6",24,"Large",2,"CITS",-0.304734344703741,0.152758938607098,0.0460569739556915,TRUE,-0.5108
"0.6",24,"Large",2,"CITS_0.4_constant",-0.335326250662099,0.118925647558581,0.00480791435515578,TRUE,-0.5108
"0.6",24,"Large",2,"CITS_spill_3pct",-0.175566411121153,0.161410447577231,0.276726836458514,TRUE,-0.5108
"0.6",24,"Large",3,"Trd",-0.917856195109214,0.443005970592364,0.0382764262152105,TRUE,-0.5108
"0.6",24,"Large",3,"CITS",-0.306788296425886,0.115708580587677,0.00801617881250297,TRUE,-0.5108
"0.6",24,"Large",3,"CITS_0.4_constant",-0.484177270917266,0.0968987489170326,5.83094177327168e-07,TRUE,-0.5108
"0.6",24,"Large",3,"CITS_spill_3pct",-0.212981914243779,0.124761192990673,0.0878003664167846,TRUE,-0.5108
"0.6",24,"Large",4,"Trd",0.200120179480001,0.144012441479738,0.164649340302817,TRUE,-0.5108
"0.6",24,"Large",4,"CITS",-0.506642322954403,0.129907857048376,9.6187548618707e-05,TRUE,-0.5108
"0.6",24,"Large",4,"CITS_0.4_constant",-0.23307430415916,0.0966361652099809,0.0158707427306163,TRUE,-0.5108
"0.6",24,"Large",4,"CITS_spill_3pct",-0.431893532284864,0.11228430446559,0.00011985215618278,TRUE,-0.5108
"0.6",24,"Large",5,"Trd",0.0120982446216202,0.387048231287838,0.975064009744425,TRUE,-0.5108
"0.6",24,"Large",5,"CITS",-0.593106359050952,0.150067609840746,7.74162409563804e-05,TRUE,-0.5108
"0.6",24,"Large",5,"CITS_0.4_constant",-0.414831225940286,0.102731376474013,5.39045420668479e-05,TRUE,-0.5108
"0.6",24,"Large",5,"CITS_spill_3pct",-0.468170973603088,0.147530410040648,0.00150671933550185,TRUE,-0.5108
"0.6",24,"Large",6,"Trd",-0.56760022389742,0.241025687960698,0.0185258641880226,TRUE,-0.5108
"0.6",24,"Large",6,"CITS",-0.614643070271806,0.123433414029278,6.37317171676771e-07,TRUE,-0.5108
"0.6",24,"Large",6,"CITS_0.4_constant",-0.723686761701092,0.173157020157589,2.92321425754012e-05,TRUE,-0.5108
"0.6",24,"Large",6,"CITS_spill_3pct",-0.531605082905332,0.143647003570224,0.000214942924991107,TRUE,-0.5108
"0.6",24,"Large",7,"Trd",-0.111941156930489,0.220413028424629,0.611544539742753,TRUE,-0.5108
"0.6",24,"Large",7,"CITS",-0.580808244984533,0.0846206126945911,6.71119912671964e-12,TRUE,-0.5108
"0.6",24,"Large",7,"CITS_0.4_constant",-0.599584106966993,0.0629024413508816,1.54328208081872e-21,TRUE,-0.5108
"0.6",24,"Large",7,"CITS_spill_3pct",-0.419179547612834,0.0851484262071039,8.52589500988554e-07,TRUE,-0.5108
"0.6",24,"Large",8,"Trd",-0.536397169328117,0.193279166486255,0.0055160023812042,TRUE,-0.5108
"0.6",24,"Large",8,"CITS",-0.950247222828051,0.0840516983755071,1.23237628105158e-29,TRUE,-0.5108
"0.6",24,"Large",8,"CITS_0.4_constant",-0.950477338328407,0.0543081171751735,1.39372760512174e-68,TRUE,-0.5108
"0.6",24,"Large",8,"CITS_spill_3pct",-0.882938371166616,0.0721900283634032,2.12956572778619e-34,TRUE,-0.5108
"0.6",24,"Large",9,"Trd",-0.506494564664732,0.220324708323296,0.0215131725515502,TRUE,-0.5108
"0.6",24,"Large",9,"CITS",-0.458292683974072,0.131508967132654,0.000492361789531486,TRUE,-0.5108
"0.6",24,"Large",9,"CITS_0.4_constant",-0.407943140252537,0.115250728774233,0.000400712038479274,TRUE,-0.5108
"0.6",24,"Large",9,"CITS_spill_3pct",-0.332540951040952,0.123750975341324,0.00720584496263566,TRUE,-0.5108
"0.6",24,"Large",10,"Trd",-0.503778099111118,0.199354537798845,0.0115026416289679,TRUE,-0.5108
"0.6",24,"Large",10,"CITS",-0.439361204742598,0.0709721830517822,5.99312980591504e-10,TRUE,-0.5108
"0.6",24,"Large",10,"CITS_0.4_constant",-0.348272113705752,0.0630112874822522,3.2549597813e-08,TRUE,-0.5108
"0.6",24,"Large",10,"CITS_spill_3pct",-0.334705730648606,0.0640099878478213,1.70465308219205e-07,TRUE,-0.5108
"0.6",24,"Large",11,"Trd",-0.451533806766701,0.213173376114218,0.0341621198499563,TRUE,-0.5108
"0.6",24,"Large",11,"CITS",-0.86615898228409,0.149772657744554,7.33110344761783e-09,TRUE,-0.5108
"0.6",24,"Large",11,"CITS_0.4_constant",-0.711343688959592,0.110385695128331,1.16238186264783e-10,TRUE,-0.5108
"0.6",24,"Large",11,"CITS_spill_3pct",-0.751891707741363,0.158147000700856,1.99051529539747e-06,TRUE,-0.5108
"0.6",24,"Large",12,"Trd",-0.276890281383327,0.328026917795993,0.398608826281558,TRUE,-0.5108
"0.6",24,"Large",12,"CITS",-0.429223512915712,0.114946356053924,0.000188372500712834,TRUE,-0.5108
"0.6",24,"Large",12,"CITS_0.4_constant",-0.528707157181659,0.131451907702844,5.76919206675602e-05,TRUE,-0.5108
"0.6",24,"Large",12,"CITS_spill_3pct",-0.351750666629201,0.0901834065255779,9.60369323246718e-05,TRUE,-0.5108
"0.6",24,"Large",13,"Trd",-1.12449535295374,0.28805405851003,9.47077429423785e-05,TRUE,-0.5108
"0.6",24,"Large",13,"CITS",-0.28500453236452,0.0775786176292618,0.00023901556119549,TRUE,-0.5108
"0.6",24,"Large",13,"CITS_0.4_constant",-0.423156346529446,0.0837435045194257,4.34912522134337e-07,TRUE,-0.5108
"0.6",24,"Large",13,"CITS_spill_3pct",-0.131829903088378,0.0785896692260291,0.0934553582847151,TRUE,-0.5108
"0.6",24,"Large",14,"Trd",-0.43893821495825,0.204803679400608,0.032095878649149,TRUE,-0.5108
"0.6",24,"Large",14,"CITS",-0.249004666730101,0.130851193486464,0.0570456854811418,TRUE,-0.5108
"0.6",24,"Large",14,"CITS_0.4_constant",-0.26039466079133,0.173872177206772,0.13423169236252,TRUE,-0.5108
"0.6",24,"Large",14,"CITS_spill_3pct",-0.0731478282171296,0.139632634428704,0.600376533796168,TRUE,-0.5108
"0.6",24,"Large",15,"Trd",-0.283422436094358,0.173932532332486,0.103207975370112,TRUE,-0.5108
"0.6",24,"Large",15,"CITS",-0.83649010726104,0.0960440398493873,3.05371146328743e-18,TRUE,-0.5108
"0.6",24,"Large",15,"CITS_0.4_constant",-0.689262083069255,0.113242596207265,1.1533555935908e-09,TRUE,-0.5108
"0.6",24,"Large",15,"CITS_spill_3pct",-0.712936759078971,0.0920533727020423,9.57176953711701e-15,TRUE,-0.5108
"0.6",24,"Large",16,"Trd",-0.355098506241904,0.130376871659071,0.00645685776026907,TRUE,-0.5108
"0.6",24,"Large",16,"CITS",-0.615102354028032,0.0878440937031425,2.5196499174365e-12,TRUE,-0.5108
"0.6",24,"Large",16,"CITS_0.4_constant",-0.670224888563959,0.111499717295948,1.84381509315143e-09,TRUE,-0.5108
"0.6",24,"Large",16,"CITS_spill_3pct",-0.531683520540957,0.0877375794575909,1.36181469545064e-09,TRUE,-0.5108
"0.6",24,"Large",17,"Trd",-0.748101187085584,0.255901035683135,0.00346230986639196,TRUE,-0.5108
"0.6",24,"Large",17,"CITS",-0.761406830181428,0.0724994659349795,8.4353795620336e-26,TRUE,-0.5108
"0.6",24,"Large",17,"CITS_0.4_constant",-0.648932470408777,0.104867890227283,6.08956157972764e-10,TRUE,-0.5108
"0.6",24,"Large",17,"CITS_spill_3pct",-0.667352630239547,0.0679162544701354,8.69106802887664e-23,TRUE,-0.5108
"0.6",24,"Large",18,"Trd",-1.10763103784759,0.191349640969512,7.10097056287483e-09,TRUE,-0.5108
"0.6",24,"Large",18,"CITS",-0.610529583210187,0.176331241952396,0.000535377540853217,TRUE,-0.5108
"0.6",24,"Large",18,"CITS_0.4_constant",-0.658718307412561,0.100848926207652,6.50127741206253e-11,TRUE,-0.5108
"0.6",24,"Large",18,"CITS_spill_3pct",-0.507648363911059,0.151539949140238,0.000808317113864165,TRUE,-0.5108
"0.6",24,"Large",19,"Trd",-0.419630790271101,0.211064026378277,0.0467930881399364,TRUE,-0.5108
"0.6",24,"Large",19,"CITS",-0.532586387157876,0.101970060070364,1.7607758088913e-07,TRUE,-0.5108
"0.6",24,"Large",19,"CITS_0.4_constant",-0.500550096711241,0.100971344202948,7.14618902235364e-07,TRUE,-0.5108
"0.6",24,"Large",19,"CITS_spill_3pct",-0.414927430380394,0.0933431237180138,8.78163662231881e-06,TRUE,-0.5108
"0.6",24,"Large",20,"Trd",-0.987173799241495,0.172670557228013,1.08361208080734e-08,TRUE,-0.5108
"0.6",24,"Large",20,"CITS",-0.725970414815568,0.118637745077804,9.40347415711288e-10,TRUE,-0.5108
"0.6",24,"Large",20,"CITS_0.4_constant",-0.859608995709649,0.105755107163545,4.35360897386669e-16,TRUE,-0.5108
"0.6",24,"Large",20,"CITS_spill_3pct",-0.610197250165277,0.126137186779662,1.31437258347511e-06,TRUE,-0.5108
"0.6",28,"Small",1,"Trd",0.622228976579394,0.339914571672936,0.0671684592038028,TRUE,-0.0408
"0.6",28,"Small",1,"CITS",-0.0205152817566937,0.0942592253381739,0.827703796611444,TRUE,-0.0408
"0.6",28,"Small",1,"CITS_0.4_constant",-0.0472742942112193,0.134610330963491,0.725443069486798,TRUE,-0.0408
"0.6",28,"Small",1,"CITS_spill_3pct",0.123208171946634,0.101818107291162,0.226247757077764,TRUE,-0.0408
"0.6",28,"Small",2,"Trd",-0.585068298162587,0.247421366593792,0.0180464550138574,TRUE,-0.0408
"0.6",28,"Small",2,"CITS",-0.144870642605135,0.115174133694178,0.20844959407942,TRUE,-0.0408
"0.6",28,"Small",2,"CITS_0.4_constant",-0.428215368756624,0.105683728062113,5.08126879991278e-05,TRUE,-0.0408
"0.6",28,"Small",2,"CITS_spill_3pct",-0.0596542628199141,0.125727009010164,0.635161560409895,TRUE,-0.0408
"0.6",28,"Small",3,"Trd",-0.954456635901851,0.20753331353537,4.24416516883819e-06,TRUE,-0.0408
