"rho","n","EstimandScenario","Method","R_total","R_converged","nonconv_rate","true_val","B_hat","Bias","MCSE_Bias","Bias_percent","MSE_estimate","MCSE_MSE","coverage","MCSE_coverage","power","MCSE_power","Empirical_SE","avg_model_SE","ratio_Emp_ModelSE","power_pct","MCSE_power_pct","coverage_pct","MCSE_cov_pct"
"0.6",20,"Large","Trd",8688,8688,0,-0.5108,-0.4894,0.0214,0.005,4.19,0.2184,0.00335011819610985,0.710750460405157,0.0049,0.496662062615101,0.0054,0.4669,0.2863,1.6308,49.67,0.54,71.08,0.49
"0.6",24,"Small","CITS",8688,8688,0,-0.0408,-0.046,-0.0052,0.0021,12.75,0.0392,0.000605526705297258,0.735151933701657,0.0047,0.285336095764273,0.0048,0.1979,0.1209,1.6369,28.53,0.48,73.52,0.47
"0.6",24,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.0434,-0.0026,0.002,6.37,0.0351,0.000534671891773422,0.746546961325967,0.0047,0.264387661141805,0.0047,0.1873,0.1191,1.5726,26.44,0.47,74.65,0.47
"0.6",24,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0592,0.1,0.0021,245.1,0.0491,0.000737087087161971,0.668162983425414,0.0051,0.287177716390424,0.0049,0.1978,0.1211,1.6334,28.72,0.49,66.82,0.51
"0.6",24,"Small","Trd",8688,8688,0,-0.0408,-0.0175,0.0233,0.0048,57.11,0.2024,0.0030968204628625,0.727900552486188,0.0048,0.271063535911602,0.0048,0.4493,0.2828,1.5888,27.11,0.48,72.79,0.48
"0.6",24,"Moderate","CITS",8688,8688,0,-0.3567,-0.3679,-0.0112,0.0021,3.14,0.0386,0.000579666165552747,0.730662983425414,0.0048,0.763697053406998,0.0046,0.1961,0.1216,1.6127,76.37,0.46,73.07,0.48
"0.6",24,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3662,-0.0095,0.002,2.66,0.0354,0.000533260077462942,0.751726519337017,0.0046,0.771984346224678,0.0045,0.1878,0.1202,1.5624,77.2,0.45,75.17,0.46
"0.6",24,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2632,0.0935,0.0021,26.21,0.0471,0.000687744514217278,0.6701197053407,0.005,0.592426335174954,0.0053,0.1958,0.1217,1.6089,59.24,0.53,67.01,0.5
"0.6",24,"Moderate","Trd",8688,8688,0,-0.3567,-0.3468,0.0099,0.0049,2.78,0.2054,0.00327183209658108,0.738835174953959,0.0047,0.384668508287293,0.0052,0.4532,0.2876,1.5758,38.47,0.52,73.88,0.47
"0.6",24,"Large","CITS",8688,8688,0,-0.5108,-0.524,-0.0132,0.0021,2.58,0.0381,0.000591244223586796,0.739410681399632,0.0047,0.928982504604052,0.0028,0.1948,0.1215,1.6033,92.9,0.28,73.94,0.47
"0.6",24,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5229,-0.0121,0.002,2.37,0.0345,0.000521120355812491,0.758977900552486,0.0046,0.937730202578269,0.0026,0.1853,0.1202,1.5416,93.77,0.26,75.9,0.46
"0.6",24,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4189,0.0919,0.0021,17.99,0.0463,0.000687731747930347,0.681054327808471,0.005,0.833103130755064,0.004,0.1946,0.1213,1.6043,83.31,0.4,68.11,0.5
"0.6",24,"Large","Trd",8688,8688,0,-0.5108,-0.5053,0.0055,0.0048,1.08,0.2025,0.00303304602750593,0.725828729281768,0.0048,0.50828729281768,0.0054,0.45,0.2832,1.589,50.83,0.54,72.58,0.48
"0.6",28,"Small","CITS",8688,8688,0,-0.0408,-0.0502,-0.0094,0.0019,23.04,0.0319,0.000495826443398414,0.754258747697974,0.0046,0.257826887661142,0.0047,0.1783,0.1149,1.5518,25.78,0.47,75.43,0.46
"0.6",28,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.0478,-0.007,0.0019,17.16,0.0301,0.000458932843326155,0.766804788213628,0.0045,0.249769797421731,0.0046,0.1732,0.1139,1.5206,24.98,0.46,76.68,0.45
"0.6",28,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0552,0.096,0.0019,235.29,0.041,0.000594771359926238,0.68542817679558,0.005,0.269682320441989,0.0048,0.1784,0.1151,1.55,26.97,0.48,68.54,0.5
"0.6",28,"Small","Trd",8688,8688,0,-0.0408,-0.0295,0.0113,0.0047,27.7,0.1918,0.00299497236208563,0.760128913443831,0.0046,0.241597605893186,0.0046,0.4378,0.2873,1.5238,24.16,0.46,76.01,0.46
"0.6",28,"Moderate","CITS",8688,8688,0,-0.3567,-0.367,-0.0103,0.0019,2.89,0.0324,0.000494108987272951,0.748733885819521,0.0047,0.798802946593002,0.0043,0.1797,0.1142,1.5736,79.88,0.43,74.87,0.47
"0.6",28,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3618,-0.0051,0.0019,1.43,0.0303,0.000464812669603121,0.766459484346225,0.0045,0.795580110497238,0.0043,0.1741,0.1138,1.5299,79.56,0.43,76.65,0.45
"0.6",28,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2622,0.0945,0.0019,26.49,0.041,0.000586644845630791,0.679327808471455,0.005,0.612684162062615,0.0052,0.1791,0.1143,1.5669,61.27,0.52,67.93,0.5
"0.6",28,"Moderate","Trd",8688,8688,0,-0.3567,-0.3393,0.0174,0.0048,4.88,0.1992,0.00308156414368295,0.749194290976059,0.0047,0.377647329650092,0.0052,0.446,0.2883,1.547,37.76,0.52,74.92,0.47
"0.6",28,"Large","CITS",8688,8688,0,-0.5108,-0.519,-0.0082,0.0019,1.61,0.0327,0.000510463662121313,0.749194290976059,0.0047,0.943945672191529,0.0025,0.1806,0.1142,1.5814,94.39,0.25,74.92,0.47
"0.6",28,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5192,-0.0084,0.0018,1.64,0.0297,0.000467365160091365,0.771984346224678,0.0045,0.955801104972376,0.0022,0.1722,0.1139,1.5119,95.58,0.22,77.2,0.45
"0.6",28,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4141,0.0967,0.0019,18.93,0.042,0.000615123804366579,0.679673112338858,0.005,0.86072744014733,0.0037,0.1807,0.1142,1.5823,86.07,0.37,67.97,0.5
"0.6",28,"Large","Trd",8688,8688,0,-0.5108,-0.4997,0.0111,0.0048,2.17,0.1965,0.00295620349523501,0.740331491712707,0.0047,0.498158379373849,0.0054,0.4431,0.285,1.5547,49.82,0.54,74.03,0.47
"0.6",32,"Small","CITS",8688,8688,0,-0.0408,-0.0495,-0.0087,0.0018,21.32,0.0288,0.000434806380404032,0.750920810313076,0.0046,0.259668508287293,0.0047,0.1695,0.1088,1.5579,25.97,0.47,75.09,0.46
"0.6",32,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.0465,-0.0057,0.0017,13.97,0.0263,0.000398064018177819,0.77566758747698,0.0045,0.239755985267035,0.0046,0.162,0.1082,1.4972,23.98,0.46,77.57,0.45
"0.6",32,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0555,0.0963,0.0018,236.03,0.038,0.00053935951758798,0.674378453038674,0.005,0.277969613259669,0.0048,0.1695,0.1088,1.5579,27.8,0.48,67.44,0.5
"0.6",32,"Small","Trd",8688,8688,0,-0.0408,-0.0288,0.012,0.0046,29.41,0.183,0.00283574983782624,0.767610497237569,0.0045,0.234346224677716,0.0045,0.4276,0.2884,1.4827,23.43,0.45,76.76,0.45
"0.6",32,"Moderate","CITS",8688,8688,0,-0.3567,-0.3685,-0.0118,0.0018,3.31,0.0284,0.00043922902247325,0.761970534069982,0.0046,0.831376611418048,0.004,0.1682,0.1094,1.5375,83.14,0.4,76.2,0.46
"0.6",32,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3678,-0.0111,0.0017,3.11,0.0265,0.000403416320332642,0.775782688766114,0.0045,0.836901473296501,0.004,0.1624,0.1081,1.5023,83.69,0.4,77.58,0.45
"0.6",32,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2632,0.0935,0.0018,26.21,0.037,0.000538544751749655,0.692104051565378,0.005,0.642034990791897,0.0051,0.168,0.1093,1.5371,64.2,0.51,69.21,0.5
"0.6",32,"Moderate","Trd",8688,8688,0,-0.3567,-0.3404,0.0163,0.0046,4.57,0.1851,0.00283011220685408,0.760244014732965,0.0046,0.374309392265193,0.0052,0.43,0.2848,1.5098,37.43,0.52,76.02,0.46
"0.6",32,"Large","CITS",8688,8688,0,-0.5108,-0.5205,-0.0097,0.0018,1.9,0.0279,0.000426223657928907,0.767034990791897,0.0045,0.964663904235727,0.002,0.1667,0.1094,1.5238,96.47,0.2,76.7,0.45
"0.6",32,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5194,-0.0086,0.0017,1.68,0.0261,0.000387987793623507,0.7777394106814,0.0045,0.969152854511971,0.0019,0.1612,0.1084,1.4871,96.92,0.19,77.77,0.45
"0.6",32,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4151,0.0957,0.0018,18.74,0.037,0.000541556075200243,0.692334254143646,0.005,0.894682320441989,0.0033,0.1668,0.1095,1.5233,89.47,0.33,69.23,0.5
"0.6",32,"Large","Trd",8688,8688,0,-0.5108,-0.5013,0.0095,0.0046,1.86,0.1879,0.00280319575404854,0.752302025782689,0.0046,0.498503683241252,0.0054,0.4333,0.2823,1.5349,49.85,0.54,75.23,0.46
"0.6",36,"Small","CITS",8688,8688,0,-0.0408,-0.0496,-0.0088,0.0017,21.57,0.0251,0.000394504274041485,0.773825966850829,0.0045,0.252877532228361,0.0047,0.1581,0.1037,1.5246,25.29,0.47,77.38,0.45
"0.6",36,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.049,-0.0082,0.0016,20.1,0.0233,0.000353344353209563,0.78683241252302,0.0044,0.234346224677716,0.0045,0.1523,0.1034,1.4729,23.43,0.45,78.68,0.44
"0.6",36,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0552,0.096,0.0017,235.29,0.0341,0.00050309930306108,0.693139963167588,0.0049,0.254028545119705,0.0047,0.1578,0.1038,1.5202,25.4,0.47,69.31,0.49
"0.6",36,"Small","Trd",8688,8688,0,-0.0408,-0.0362,0.0046,0.0046,11.27,0.1814,0.00274803919055219,0.780962246777164,0.0044,0.22329650092081,0.0045,0.4259,0.2907,1.4651,22.33,0.45,78.1,0.44
"0.6",36,"Moderate","CITS",8688,8688,0,-0.3567,-0.364,-0.0073,0.0017,2.05,0.0247,0.000384599268137158,0.775437384898711,0.0045,0.85347605893186,0.0038,0.1571,0.104,1.5106,85.35,0.38,77.54,0.45
